MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
5.150042821704204e-5,1,1.7e-5,3.0053857709079423,3.0265745831877595,0.9715004929192375,0.0,1.9098206128270844e-5,0.0,0.022451598399180078,0.0
5.150042821704204e-5,1,1.8e-5,3.005385770622143,3.0265745795845627,0.9715004930556018,0.0,2.022163033576784e-5,0.0,0.022451601343616245,0.0
5.150042821704204e-5,1,1.9e-5,3.005385770320011,3.026574575775455,0.9715004931997585,0.0,2.1345054597710294e-5,0.0,0.022451604456306888,0.0
5.150042821704204e-5,1,2.0e-5,3.0053857700015483,3.026574571760448,0.9715004933517073,0.0,2.2468478917122955e-5,0.0,0.022451607737252282,0.0
5.150042821704204e-5,1,2.1e-5,3.0053857696667543,3.026574567539546,0.9715004935114487,0.0,2.3591903297030557e-5,0.0,0.022451611186448353,0.0
5.150042821704204e-5,1,2.2e-5,3.0053857693156294,3.026574563112747,0.9715004936789826,0.0,2.4715327740457836e-5,0.0,0.022451614803897135,0.0
5.150042821704204e-5,1,2.3e-5,3.0053857689481713,3.026574558480034,0.9715004938543085,0.0,2.5838752250429536e-5,0.0,0.0224516185896027,0.0
5.150042821704204e-5,1,2.4e-5,3.0053857685643837,3.026574553641448,0.9715004940374272,0.0,2.696217682997039e-5,0.0,0.022451622543553523,0.0
5.150042821704204e-5,1,2.5e-5,3.0053857681642637,3.0265745485969417,0.9715004942283383,0.0,2.8085601482105116e-5,0.0,0.02245162666576173,0.0
5.150042821704204e-5,1,2.6e-5,3.0053857677478124,3.026574543346551,0.971500494427042,0.0,2.9209026209858456e-5,0.0,0.022451630956218587,0.0
