MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
3.003480593992993e-6,1,1.4e-5,3.0008245257564057,3.0602423472508504,0.9888763891045853,0.0,1.575327938754526e-5,0.0,0.008798227657889077,0.0
3.003480593992993e-6,1,1.5e-5,3.0008245255267014,3.060242320105836,0.9888763894280778,0.0,1.687851505326517e-5,0.0,0.008798233649311767,0.0
3.003480593992993e-6,1,1.6e-5,3.000824525281155,3.0602422910887475,0.9888763897738815,0.0,1.800375101355383e-5,0.0,0.008798240053926801,0.0
3.003480593992993e-6,1,1.7e-5,3.0008245250197674,3.0602422601995563,0.9888763901419962,0.0,1.912898728804893e-5,0.0,0.008798246871736325,0.0
3.003480593992993e-6,1,1.8e-5,3.0008245247425376,3.060242227438248,0.9888763905324222,0.0,2.02542238963881e-5,0.0,0.008798254102739012,0.0
3.003480593992993e-6,1,1.9e-5,3.000824524449467,3.060242192804822,0.9888763909451597,0.0,2.137946085820893e-5,0.0,0.00879826174693176,0.0
3.003480593992993e-6,1,2.0e-5,3.000824524140554,3.0602421562992888,0.9888763913802092,0.0,2.250469819314896e-5,0.0,0.008798269804312399,0.0
3.003480593992993e-6,1,2.1e-5,3.000824523815799,3.060242117921613,0.9888763918375707,0.0,2.3629935920845656e-5,0.0,0.008798278274882089,0.0
3.003480593992993e-6,1,2.2e-5,3.0008245234752033,3.060242077671858,0.9888763923172453,0.0,2.4755174060936467e-5,0.0,0.008798287158632017,0.0
3.003480593992993e-6,1,2.3e-5,3.000824523118765,3.0602420355498876,0.988876392819232,0.0,2.5880412633058737e-5,0.0,0.008798296455571498,0.0
3.003480593992993e-6,1,2.4e-5,3.0008245227464854,3.060241991555821,0.988876393343532,0.0,2.700565165684979e-5,0.0,0.008798306165688712,0.0
3.003480593992993e-6,1,2.5e-5,3.0008245223583643,3.0602419456895733,0.9888763938901451,0.0,2.813089115194685e-5,0.0,0.008798316288987284,0.0
3.003480593992993e-6,1,2.6e-5,3.000824521954401,3.0602418979511756,0.9888763944590722,0.0,2.9256131137987086e-5,0.0,0.00879832682546225,0.0
3.003480593992993e-6,1,2.7e-5,3.0008245215345966,3.0602418483406058,0.9888763950503133,0.0,3.0381371634607602e-5,0.0,0.00879833777511201,0.0
3.003480593992993e-6,1,2.8e-5,3.0008245210989504,3.060241796857888,0.9888763956638689,0.0,3.150661266144541e-5,0.0,0.008798349137931824,0.0
3.003480593992993e-6,1,2.9e-5,3.0008245206474626,3.060241743502948,0.9888763962997392,0.0,3.263185423813748e-5,0.0,0.008798360913925106,0.0
3.003480593992993e-6,1,3.0e-5,3.000824520180132,3.0602416882758354,0.9888763969579253,0.0,3.375709638432066e-5,0.0,0.00879837310308259,0.0
3.003480593992993e-6,1,3.1e-5,3.000824519696961,3.0602416311764817,0.9888763976384267,0.0,3.4882339119631745e-5,0.0,0.008798385705408399,0.0
3.003480593992993e-6,1,3.2e-5,3.000824519197948,3.060241572204917,0.988876398341244,0.0,3.600758246370743e-5,0.0,0.008798398720896555,0.0
3.003480593992993e-6,1,3.3e-5,3.000824518683093,3.060241511361134,0.988876399066378,0.0,3.713282643618433e-5,0.0,0.008798412149542552,0.0
3.003480593992993e-6,1,3.4e-5,3.0008245181523967,3.0602414486450966,0.9888763998138291,0.0,3.825807105669895e-5,0.0,0.008798425991346845,0.0
3.003480593992993e-6,1,3.5e-5,3.0008245176058588,3.06024138405681,0.9888764005835974,0.0,3.938331634488773e-5,0.0,0.008798440246305406,0.0
3.003480593992993e-6,1,3.6e-5,3.000824517043479,3.060241317596273,0.9888764013756841,0.0,4.050856232038702e-5,0.0,0.008798454914413237,0.0
